field_73975_c,splashText,0,The splash message.
field_73977_n,viewportTexture,0,Texture allocated for the current viewport of the main menu's panorama background.
field_73978_o,titlePanoramaPaths,0,An array of all the paths to the panorama pictures.
field_73979_m,panoramaTimer,0,"Timer used to rotate the panorama, increases every tick."
field_74276_f,lastHRTime,0,"The time reported by the high-resolution clock at the last call of updateTimer(), in seconds"
field_74277_g,lastSyncSysClock,0,"The time reported by the system clock at the last sync, in milliseconds"
field_74278_d,timerSpeed,0,A multiplier to make the timer (and therefore the game) go faster or slower.  0.5 makes the game run at half-speed.
field_74279_e,elapsedPartialTicks,0,"How much time has elapsed since the last tick, in ticks (range: 0.0 - 1.0)."
field_74280_b,elapsedTicks,0,"How many full ticks have turned over since the last call to updateTimer(), capped at 10."
field_74281_c,renderPartialTicks,0,"How much time has elapsed since the last tick, in ticks, for use by display rendering routines (range: 0.0 - 1.0).  This field is frozen if the display is paused to eliminate jitter."
field_74282_a,ticksPerSecond,0,The number of timer ticks per second of real time
field_74283_j,timeSyncAdjustment,0,"A ratio used to sync the high-resolution clock to the system clock, updated once per second"
field_74284_h,lastSyncHRClock,0,"The time reported by the high-resolution clock at the last sync, in milliseconds"
field_74286_b,username,0,
field_74293_b,pixelBuffer,0,A buffer to hold pixel values returned by OpenGL.
field_74294_c,pixelValues,0,The built-up array that contains all the pixel values returned by OpenGL.
field_74295_a,dateFormat,0,
field_74310_D,keyBindChat,0,
field_74311_E,keyBindSneak,0,
field_74312_F,keyBindAttack,0,
field_74313_G,keyBindUseItem,0,
field_74314_A,keyBindJump,0,
field_74316_C,keyBindDrop,0,
field_74317_L,mc,0,
field_74318_M,difficulty,0,
field_74319_N,hideGUI,0,
field_74320_O,thirdPersonView,0,
field_74321_H,keyBindPlayerList,0,
field_74322_I,keyBindPickBlock,0,
field_74323_J,keyBindCommand,0,
field_74324_K,keyBindings,0,
field_74325_U,debugCamEnable,0,
field_74326_T,smoothCamera,0,Smooth Camera Toggle
field_74329_Q,showDebugProfilerChart,0,
field_74330_P,showDebugInfo,0,true if debug info should be displayed instead of version
field_74332_R,lastServer,0,The lastServer string.
field_74333_Y,gammaSetting,0,
field_74334_X,fovSetting,0,
field_74335_Z,guiScale,0,GUI scale
field_74336_f,viewBobbing,0,
field_74337_g,anaglyph,0,
field_74338_d,invertMouse,0,
field_74341_c,mouseSensitivity,0,
field_74343_n,chatVisibility,0,
field_74344_o,chatColours,0,
field_74345_l,clouds,0,Clouds flag
field_74347_j,fancyGraphics,0,
field_74348_k,ambientOcclusion,0,Smooth Lighting
field_74350_i,limitFramerate,0,
field_74351_w,keyBindForward,0,
field_74352_v,enableVsync,0,
field_74353_u,fullScreen,0,
field_74354_ai,optionsFile,0,
field_74355_t,snooperEnabled,0,
field_74357_r,chatOpacity,0,
field_74358_q,chatLinksPrompt,0,
field_74359_p,chatLinks,0,
field_74362_aa,particleSetting,0,"Determines amount of particles. 0 = All, 1 = Decreased, 2 = Minimal"
field_74363_ab,language,0,Game settings language
field_74364_ag,PARTICLES,0,
field_74366_z,keyBindRight,0,
field_74367_ae,GUISCALES,0,GUI scale values
field_74368_y,keyBindBack,0,
field_74370_x,keyBindLeft,0,
field_74375_b,deltaY,0,Mouse delta Y this frame
field_74377_a,deltaX,0,Mouse delta X this frame
field_74385_A,enumFloat,0,
field_74386_B,enumBoolean,0,
field_74387_C,enumString,0,
field_74512_d,keyCode,0,
field_74513_e,pressed,0,Is the key held down?
field_74514_b,hash,0,
field_74515_c,keyDescription,0,
field_74516_a,keybindArray,0,
field_74522_a,colorBuffer,0,Float buffer used to set OpenGL material colors
field_74541_b,lineString,0,
field_74542_c,chatLineID,0,"int value to refer to existing Chat Lines, can be 0 which means unreferrable"
field_74543_a,updateCounterCreated,0,GUI Update Counter value this Line was created at
field_74586_f,rotationZ,0,The Z component of the entity's yaw rotation
field_74587_g,rotationYZ,0,The Y component (scaled along the Z axis) of the entity's pitch rotation
field_74588_d,rotationX,0,The X component of the entity's yaw rotation
field_74589_e,rotationXZ,0,The combined X and Z components of the entity's pitch rotation
field_74596_h,rotationXY,0,The Y component (scaled along the X axis) of the entity's pitch rotation
field_74746_b,tagType,2,The type byte for the tags in the list - they must all be of the same type.
field_74747_a,tagList,2,The array list containing the tags encapsulated in this list.
field_74748_a,data,2,The integer value for the tag.
field_74749_a,intArray,2,The array of saved integers
field_74750_a,data,2,The float value for the tag.
field_74751_a,data,2,The string value for the tag (cannot be empty).
field_74752_a,data,2,The short value for the tag.
field_74753_a,data,2,The long value for the tag.
field_74754_a,data,2,The byte array stored in the tag.
field_74755_a,data,2,The double value for the tag.
field_74756_a,data,2,The byte value for the tag.
field_74784_a,tagMap,2,"The key-value pairs for the tag. Each key is a UTF string, each value is a tag."
field_74816_c,languageList,2,
field_74817_a,instance,2,Is the private singleton instance of StringTranslate.
field_74839_a,localizedName,2,
field_74845_a,errorObjects,2,
field_74885_f,coordBaseMode,2,switches the Coordinate System base off the Bounding Box
field_74886_g,componentType,2,The type ID of this component.
field_74887_e,boundingBox,2,
field_74896_a,villagersSpawned,2,The number of villagers that have been spawned in this component.
field_74909_b,isTallHouse,2,
field_74910_c,tablePosition,2,
field_74913_b,isRoofAccessible,2,
field_74917_c,hasMadeChest,2,
field_74918_a,villageBlacksmithChestContents,2,List of items that Village's Blacksmith chest can contain.
field_74926_d,structVillagePieceWeight,2,
field_74927_b,inDesert,2,Boolean that determines if the village is in a desert or not.
field_74928_c,terrainType,2,"World terrain type, 0 for normal, 1 for flap map"
field_74929_a,worldChunkMngr,2,
field_74931_h,structureVillageWeightedPieceList,2,"Contains List of all spawnable Structure Piece Weights. If no more Pieces of a type can be spawned, they are removed from this list"
field_74934_a,averageGroundLevel,2,
field_74937_b,scatteredFeatureSizeY,2,The size of the bounding box for this feature in the Y axis
field_74938_c,scatteredFeatureSizeZ,2,The size of the bounding box for this feature in the Z axis
field_74939_a,scatteredFeatureSizeX,2,The size of the bounding box for this feature in the X axis
field_74941_i,itemsToGenerateInTemple,2,List of items to generate in chests of Temples.
field_74942_n,junglePyramidsRandomScatteredStones,2,List of random stones to be generated in the Jungle Pyramid.
field_74949_a,roomsLinkedToTheRoom,2,List of other Mineshaft components linked to this room.
field_74952_b,isMultipleFloors,2,
field_74953_a,corridorDirection,2,
field_74955_d,sectionCount,2,A count of the different sections of this mine. The space between ceiling supports.
field_74956_b,hasSpiders,2,
field_74957_c,spawnerPlaced,2,
field_74958_a,hasRails,2,
field_74968_b,primaryWeights,2,Contains the list of valid piece weights for the set of nether bridge structure pieces.
field_74969_c,secondaryWeights,2,Contains the list of valid piece weights for the secondary set of nether bridge structure pieces.
field_74970_a,theNetherBridgePieceWeight,2,Instance of StructureNetherBridgePieceWeight.
field_74972_a,fillSeed,2,
field_74976_a,hasSpawner,2,
field_75002_c,hasMadeChest,2,
field_75003_a,strongholdChestContents,2,List of items that Stronghold chests can contain.
field_75005_a,hasSpawner,2,
field_75007_b,strongholdLibraryChestContents,2,List of items that Stronghold Library chests can contain.
field_75008_c,isLargeRoom,2,
field_75013_b,roomType,2,
field_75014_c,strongholdRoomCrossingChestContents,2,Items that could generate in the chest that is located in Stronghold Room Crossing.
field_75019_b,expandsX,2,
field_75020_c,expandsZ,2,
field_75025_b,strongholdPortalRoom,2,
field_75027_a,strongholdPieceWeight,2,
field_75038_b,rand,2,The RNG used by the MapGen classes.
field_75039_c,worldObj,2,This world object.
field_75040_a,range,2,The number of Chunks to gen-check in any given direction.
field_75053_d,structureMap,2,"Used to store a list of all structures that have been recursively generated. Used so that during recursive generation, the structure generator can avoid generating structures that intersect ones that have already been placed."
field_75054_f,terrainType,2,"World terrain type, 0 for normal, 1 for flat map"
field_75055_e,villageSpawnBiomes,2,A list of all the biomes villages can spawn in.
field_75056_f,ranBiomeCheck,2,is spawned false and set true once the defined BiomeGenBases were compared with the present ones
field_75057_g,structureCoords,2,
field_75060_e,spawnList,2,
field_75061_e,biomelist,2,
field_75074_b,boundingBox,2,
field_75075_a,components,2,List of all StructureComponents that are part of this structure
field_75076_c,hasMoreThanTwoComponents,2,well ... thats what it does
field_75087_d,villagePiecesLimit,2,
field_75088_b,villagePieceWeight,2,
field_75089_c,villagePiecesSpawned,2,
field_75090_a,villagePieceClass,2,The Class object for the represantation of this village piece.
field_75096_f,flySpeed,2,
field_75097_g,walkSpeed,2,
field_75098_d,isCreativeMode,2,"Used to determine if creative mode is enabled, and therefore if items should be depleted on usage"
field_75099_e,allowEdit,2,Indicates whether the player is allowed to modify the surroundings
field_75100_b,isFlying,2,Sets/indicates whether the player is flying.
field_75101_c,allowFlying,2,whether or not to allow the player to fly when they double jump.
field_75102_a,disableDamage,2,Disables player damage.
field_75123_d,foodTimer,2,The player's food timer value.
field_75124_e,prevFoodLevel,2,
field_75125_b,foodSaturationLevel,2,The player's food saturation.
field_75126_c,foodExhaustionLevel,2,The player's food exhaustion.
field_75127_a,foodLevel,2,The player's food level.
field_75148_f,playerList,2,
field_75149_d,crafters,2,list of all people that need to be notified when this craftinventory changes
field_75150_e,transactionID,0,
field_75151_b,inventorySlots,2,the list of all slots in the inventory
field_75152_c,windowId,2,
field_75153_a,inventoryItemStacks,2,the list of all items(stacks) for the corresponding slot
field_75154_f,numRows,2,
field_75155_e,lowerChestInventory,2,
field_75158_e,tileFurnace,2,
field_75160_f,craftResult,2,
field_75161_g,worldObj,2,
field_75162_e,craftMatrix,2,The crafting matrix inventory (3x3).
field_75167_g,enchantLevels,2,3-member array storing the enchantment levels of each slot
field_75168_e,tableInventory,2,SlotEnchantmentTable object with ItemStack to be enchanted
field_75169_l,rand,2,
field_75172_h,worldPointer,2,current world (for bookshelf counting)
field_75176_f,merchantInventory,2,
field_75177_g,theWorld,2,Instance of World.
field_75178_e,theMerchant,2,Instance of Merchant.
field_75179_f,craftResult,2,
field_75180_g,isLocalWorld,2,Determines if inventory manipulation should be handled.
field_75181_e,craftMatrix,2,The crafting matrix inventory.
field_75186_f,theSlot,2,Instance of Slot.
field_75187_g,brewTime,2,
field_75188_e,tileBrewingStand,2,
field_75191_d,instancesLimit,2,How many Structure Pieces of this type may spawn in a structure
field_75192_b,pieceWeight,2,"This basically keeps track of the 'epicness' of a structure. Epic structure components have a higher 'weight', and Structures may only grow up to a certain 'weight' before generation is stopped"
field_75193_c,instancesSpawned,2,
field_75194_a,pieceClass,2,
field_75203_d,strongComponentType,2,
field_75204_e,strongholdStones,2,
field_75205_b,pieceWeightArray,2,
field_75206_c,structurePieceList,2,
field_75207_a,totalWeight,2,
field_75221_f,yDisplayPosition,2,display position of the inventory slot on the screen y axis
field_75222_d,slotNumber,2,the id of the slot(also the index in the inventory arraylist)
field_75223_e,xDisplayPosition,2,display position of the inventory slot on the screen x axis
field_75224_c,inventory,2,The inventory we want to extract a slot from.
field_75225_a,slotIndex,2,The index of the slot in the inventory.
field_75229_a,thePlayer,2,The player that is using the GUI where this slot resides.
field_75232_b,thePlayer,2,The Player whos trying to buy/sell stuff.
field_75233_a,theMerchantInventory,2,Merchant's inventory.
field_75234_h,theMerchant,2,"""Instance"" of the Merchant."
field_75237_g,amountCrafted,2,The number of items that have been crafted so far. Gets passed to ItemStack.onCrafting before being reset.
field_75238_b,thePlayer,2,The player that is using the GUI where this slot resides.
field_75239_a,craftMatrix,2,The craft matrix inventory linked to this result slot.
field_75244_a,player,2,The player that has this container open.
field_75245_a,doorEnum,2,
field_75254_a,mutexBits,2,"A bitmask telling which other tasks may not run concurrently. The test is a simple bitwise AND - if it yields zero, the two tasks may run concurrently, if not - they must run exclusively from each other."
field_75255_d,idleTime,2,A decrementing tick that stops the entity from being idle once it reaches 0.
field_75256_b,lookX,2,X offset to look at
field_75257_c,lookZ,2,Z offset to look at
field_75258_a,idleEntity,2,The entity that is looking idle.
